source,year,month,iso3,hooks,sets,lat_index,lon_index,region,region_CCSBT
,2019,3,AUS,0.0,17,-7.0,31.0,South_Pacific,4
iccat,2019,4,TWN,138480.0,27,-7.0,-10.0,South_Atlantic,Other_Region
iotc,2017,2,PRT,23000.0,20,-7.0,7.0,South_Indian,Other_Region
iotc,2019,4,TWN,28440.0,12,-7.0,11.0,South_Indian,14
iattc,2017,7,CHN,184500.0,89,-7.0,-23.0,Other_Region,Other_Region
,2018,5,VUT,0.0,8,-7.0,-31.0,South_Pacific,Other_Region
iotc,2017,7,GBR,9900.0,7,-7.0,8.0,South_Indian,14
iotc,2017,9,TWN,22255.0,6,-7.0,14.0,South_Indian,14
,2018,9,ESP,0.0,2,-7.0,-6.0,South_Atlantic,Other_Region
iotc,2018,10,PRT,14000.0,11,-7.0,7.0,South_Indian,Other_Region
iotc,2018,5,TWN,265030.0,42,-7.0,13.0,South_Indian,Other_Region
iotc,2018,5,TWN,27330.0,42,-7.0,13.0,South_Indian,Other_Region
iattc,2017,8,CHN,292600.0,10,-7.0,-23.0,Other_Region,Other_Region
,2017,3,ESP,0.0,3,-7.0,-36.0,South_Pacific,5
,2019,2,ECU,0.0,5,-7.0,-20.0,Other_Region,Other_Region
,2017,9,SYC,0.0,1,-7.0,7.0,South_Indian,Other_Region
,2019,10,ESP,0.0,11,-7.0,-7.0,South_Atlantic,Other_Region
iccat,2017,8,TWN,22800.0,6,-7.0,-7.0,South_Atlantic,Other_Region
,2017,3,ESP,0.0,8,-7.0,6.0,South_Indian,14
,2017,10,PRT,0.0,9,-7.0,-6.0,South_Atlantic,Other_Region
iotc,2017,7,SYC,78308.32,9,-7.0,8.0,South_Indian,14
iotc,2017,4,TWN,31330.0,11,-7.0,12.0,South_Indian,14
iotc,2017,4,GBR,9900.0,8,-7.0,8.0,South_Indian,14
,2018,3,MYS,0.0,6,-7.0,12.0,South_Indian,14
,2018,9,ESP,0.0,10,-7.0,9.0,South_Indian,14
,2019,6,AUS,0.0,4,-7.0,32.0,South_Pacific,4
iattc,2018,9,VUT,70600.0,21,-7.0,-28.0,South_Pacific,Other_Region
,2019,4,CHN,0.0,11,-7.0,-34.0,South_Pacific,Other_Region
,2018,4,TWN,0.0,2,-7.0,0.0,South_Atlantic,15
iattc,2019,8,VUT,32300.0,33,-7.0,-27.0,South_Pacific,Other_Region
wcpfc,2017,9,,0.0,0,-7.0,-31.0,South_Pacific,Other_Region
iattc,2017,4,ESP,21347.0,0,-7.0,-17.0,Other_Region,Other_Region
iotc,2019,1,GBR,8400.0,0,-7.0,8.0,South_Indian,14
iccat,2017,7,TWN,56200.0,0,-7.0,-1.0,South_Atlantic,15
,2019,10,ZAF,0.0,3,-7.0,2.0,South_Atlantic,15
iotc,2018,1,PRT,3600.0,3,-7.0,10.0,South_Indian,Other_Region
,2019,9,,0.0,2,-7.0,-29.0,South_Pacific,Other_Region
,2019,6,JPN,0.0,1,-7.0,32.0,South_Pacific,4
iotc,2017,5,TWN,487122.0,110,-7.0,8.0,South_Indian,14
iattc,2017,8,TWN,35460.0,6,-7.0,-28.0,South_Pacific,Other_Region
,2017,4,JPN,0.0,7,-7.0,6.0,South_Indian,14
iotc,2018,4,CHN,41055.0,4,-7.0,12.0,South_Indian,14
iotc,2019,4,PRT,7000.0,7,-7.0,6.0,South_Indian,14
,2017,4,ESP,0.0,36,-7.0,-18.0,Other_Region,Other_Region
,2018,7,BRA,0.0,8,-7.0,-11.0,South_Atlantic,Other_Region
,2017,2,ESP,0.0,19,-7.0,-2.0,South_Atlantic,Other_Region
,2017,2,JPN,0.0,1,-7.0,33.0,South_Pacific,4
,2019,7,JPN,0.0,22,-7.0,-35.0,South_Pacific,5
iotc,2018,8,TWN,128675.0,29,-7.0,18.0,South_Indian,Other_Region
,2018,11,NZL,0.0,4,-7.0,34.0,South_Pacific,Other_Region
,2019,2,ESP,0.0,7,-7.0,-2.0,South_Atlantic,Other_Region
,2017,3,ESP,0.0,4,-7.0,-7.0,South_Atlantic,Other_Region
,2017,8,TWN,0.0,8,-7.0,34.0,South_Pacific,Other_Region
iotc,2019,2,PRT,20400.0,15,-7.0,9.0,South_Indian,14
,2017,7,JPN,0.0,1,-7.0,12.0,South_Indian,14
iotc,2017,8,MYS,90000.0,36,-7.0,9.0,South_Indian,14
iotc,2019,6,JPN,128760.0,51,-7.0,7.0,South_Indian,Other_Region
iotc,2017,8,PRT,3600.0,6,-7.0,8.0,South_Indian,14
,2018,5,,0.0,3,-7.0,-28.0,South_Pacific,Other_Region
,2019,8,JPN,0.0,1,-7.0,5.0,Other_Region,14
wcpfc,2018,4,,0.0,0,-7.0,30.0,South_Pacific,4
wcpfc,2019,8,,0.0,0,-7.0,-27.0,South_Pacific,Other_Region
iattc,2018,4,CHN,20382.0,0,-7.0,-25.0,South_Pacific,Other_Region
iattc,2018,11,CHN,1306.0,0,-7.0,-19.0,Other_Region,Other_Region
iattc,2019,2,ESP,6048.0,0,-7.0,-19.0,Other_Region,Other_Region
iotc,2019,8,GBR,8400.0,0,-7.0,7.0,South_Indian,Other_Region
iccat,2018,1,TWN,3800.0,0,-7.0,1.0,South_Atlantic,Other_Region
iotc,2017,5,JPN,170605.0,53,-7.0,17.0,South_Indian,Other_Region
,2018,4,NZL,0.0,15,-7.0,34.0,South_Pacific,Other_Region
iattc,2019,8,TWN,26880.0,6,-7.0,-28.0,South_Pacific,Other_Region
,2017,9,,0.0,1,-7.0,-25.0,South_Pacific,Other_Region
iotc,2017,5,JPN,447589.0,120,-7.0,20.0,South_Indian,Other_Region
iotc,2017,5,TWN,96387.0,23,-7.0,9.0,South_Indian,14
,2017,1,ESP,0.0,1,-7.0,-35.0,South_Pacific,5
,2018,7,,0.0,55,-7.0,7.0,South_Indian,Other_Region
iotc,2018,3,PRT,7000.0,7,-7.0,6.0,South_Indian,14
,2018,5,VUT,0.0,24,-7.0,-34.0,South_Pacific,Other_Region
iotc,2018,3,PRT,14400.0,13,-7.0,8.0,South_Indian,14
,2019,10,,0.0,1,-7.0,-10.0,South_Atlantic,Other_Region
iotc,2019,6,TWN,676610.0,151,-7.0,14.0,South_Indian,14
iattc,2017,4,TWN,26880.0,8,-7.0,-29.0,South_Pacific,Other_Region
iotc,2019,2,PRT,15200.0,10,-7.0,8.0,South_Indian,14
iotc,2019,7,TWN,350730.0,91,-7.0,19.0,South_Indian,Other_Region
wcpfc,2018,6,VUT,330689.0,75,-7.0,-35.0,South_Pacific,5
,2018,7,JPN,0.0,10,-7.0,6.0,South_Indian,14
iotc,2017,11,TWN,24000.0,4,-7.0,6.0,South_Indian,14
iccat,2018,8,TWN,8060.0,5,-7.0,-9.0,South_Atlantic,Other_Region
,2018,6,ESP,0.0,2,-7.0,6.0,South_Indian,14
wcpfc,2017,3,,0.0,0,-7.0,35.0,South_Pacific,5
wcpfc,2018,4,,0.0,0,-7.0,-36.0,South_Pacific,5
wcpfc,2019,12,,0.0,0,-7.0,30.0,South_Pacific,4
,2017,4,ESP,0.0,3,-7.0,12.0,South_Indian,14
,2017,9,ZAF,0.0,38,-7.0,3.0,South_Atlantic,15
iotc,2017,10,PRT,14000.0,8,-7.0,7.0,South_Indian,Other_Region
iotc,2018,8,SYC,51640.0,5,-7.0,8.0,South_Indian,14
iotc,2019,7,JPN,9746.0,1,-7.0,17.0,South_Indian,Other_Region
,2018,6,CHN,0.0,1,-7.0,-33.0,South_Pacific,Other_Region
iotc,2017,4,GBR,20900.0,20,-7.0,7.0,South_Indian,Other_Region
iotc,2018,5,PRT,51800.0,45,-7.0,7.0,South_Indian,Other_Region
,2018,4,TWN,0.0,2,-7.0,10.0,South_Indian,Other_Region
iotc,2017,6,JPN,1176059.0,349,-7.0,16.0,South_Indian,Other_Region
iotc,2017,6,TWN,325547.0,98,-7.0,13.0,South_Indian,Other_Region
iotc,2017,6,TWN,180190.0,98,-7.0,13.0,South_Indian,Other_Region
iccat,2018,9,TWN,45200.0,8,-7.0,-10.0,South_Atlantic,Other_Region
,2019,7,VUT,0.0,14,-7.0,-33.0,South_Pacific,Other_Region
,2017,2,CHN,0.0,1,-7.0,34.0,South_Pacific,Other_Region
,2018,5,MYS,0.0,3,-7.0,10.0,South_Indian,Other_Region
,2018,11,ESP,0.0,2,-7.0,-10.0,South_Atlantic,Other_Region
iattc,2019,9,TWN,23520.0,1,-7.0,-28.0,South_Pacific,Other_Region
iotc,2017,6,MYS,69000.0,20,-7.0,8.0,South_Indian,14
,2018,8,AUS,0.0,15,-7.0,31.0,South_Pacific,4
iotc,2018,2,ESP,50400.0,22,-7.0,7.0,South_Indian,Other_Region
,2018,6,TWN,0.0,17,-7.0,-32.0,South_Pacific,Other_Region
iattc,2017,6,VUT,40272.0,9,-7.0,-23.0,Other_Region,Other_Region
,2019,6,ESP,0.0,2,-7.0,-19.0,Other_Region,Other_Region
iotc,2019,6,MYS,33000.0,11,-7.0,8.0,South_Indian,14
iotc,2018,3,ESP,193700.0,7,-7.0,8.0,South_Indian,14
iccat,2018,12,BRA,3200.0,1,-7.0,-10.0,South_Atlantic,Other_Region
iotc,2019,11,TWN,4000.0,3,-7.0,8.0,South_Indian,14
,2019,9,ESP,0.0,2,-7.0,-2.0,South_Atlantic,Other_Region
iotc,2019,7,CHN,52400.0,2,-7.0,11.0,South_Indian,14
,2019,4,ZAF,0.0,25,-7.0,3.0,South_Atlantic,15
wcpfc,2018,9,,0.0,0,-7.0,32.0,South_Pacific,4
iotc,2019,5,CHN,2040.0,0,-7.0,16.0,South_Indian,Other_Region
iotc,2018,4,GBR,13200.0,0,-7.0,7.0,South_Indian,Other_Region
iattc,2017,9,VUT,72300.0,56,-7.0,-27.0,South_Pacific,Other_Region
iccat,2017,12,TWN,8628.0,1,-7.0,2.0,South_Atlantic,15
,2017,7,TWN,0.0,17,-7.0,-34.0,South_Pacific,Other_Region
iccat,2019,6,JPN,17830.0,3,-7.0,0.0,South_Atlantic,15
iattc,2017,5,VUT,49962.0,14,-7.0,-26.0,South_Pacific,Other_Region
,2018,2,SEN,0.0,16,-7.0,-2.0,South_Atlantic,Other_Region
,2018,1,PRT,0.0,25,-7.0,-6.0,South_Atlantic,Other_Region
wcpfc,2018,7,VUT,384497.0,70,-7.0,-35.0,South_Pacific,5
iotc,2018,6,TWN,101850.0,39,-7.0,21.0,South_Indian,Other_Region
,2019,9,ESP,0.0,2,-7.0,-21.0,Other_Region,Other_Region
,2019,7,VUT,0.0,3,-7.0,-34.0,South_Pacific,Other_Region
iotc,2017,8,CHN,240400.0,13,-7.0,12.0,South_Indian,14
iotc,2017,8,SYC,28023.72,11,-7.0,8.0,South_Indian,14
wcpfc,2019,5,TWN,251686.0,49,-7.0,-32.0,South_Pacific,Other_Region
iattc,2018,6,CHN,115586.0,6,-7.0,-28.0,South_Pacific,Other_Region
,2017,7,SYC,0.0,4,-7.0,10.0,South_Indian,Other_Region
,2018,1,ESP,0.0,16,-7.0,-2.0,South_Atlantic,Other_Region
iotc,2017,8,CHN,266000.0,22,-7.0,11.0,South_Indian,14
iotc,2017,8,CHN,59916.0,22,-7.0,11.0,South_Indian,14
,2019,6,SYC,0.0,2,-7.0,11.0,South_Indian,14
,2018,10,ESP,0.0,32,-7.0,-9.0,South_Atlantic,Other_Region
,2017,9,PRT,0.0,14,-7.0,-8.0,South_Atlantic,Other_Region
,2017,5,ESP,0.0,18,-7.0,12.0,South_Indian,14
,2017,4,TWN,0.0,7,-7.0,-32.0,South_Pacific,Other_Region
,2018,5,VUT,0.0,9,-7.0,32.0,South_Pacific,4
iotc,2018,4,MYS,10800.0,5,-7.0,11.0,South_Indian,14
,2019,8,,0.0,17,-7.0,7.0,South_Indian,Other_Region
iotc,2017,4,JPN,32832.0,11,-7.0,20.0,South_Indian,Other_Region
iotc,2018,8,CHN,33915.0,5,-7.0,13.0,South_Indian,Other_Region
,2019,2,ESP,0.0,3,-7.0,33.0,South_Pacific,4
,2017,11,ESP,0.0,8,-7.0,-4.0,South_Atlantic,Other_Region
iotc,2019,5,GBR,7200.0,5,-7.0,7.0,South_Indian,Other_Region
wcpfc,2017,5,,0.0,0,-7.0,-35.0,South_Pacific,5
wcpfc,2018,6,,0.0,0,-7.0,-33.0,South_Pacific,Other_Region
wcpfc,2019,8,,0.0,0,-7.0,32.0,South_Pacific,4
iattc,2018,9,CHN,30625.0,0,-7.0,-30.0,South_Pacific,Other_Region
iotc,2018,10,TWN,13460.0,0,-7.0,7.0,South_Indian,Other_Region
iccat,2017,10,ZAF,22200.0,0,-7.0,2.8,South_Atlantic,15
iotc,2017,9,TWN,161102.0,41,-7.0,9.0,South_Indian,14
iotc,2017,9,TWN,10800.0,41,-7.0,9.0,South_Indian,14
iccat,2017,5,JPN,57715.0,15,-7.0,0.0,South_Atlantic,15
wcpfc,2019,8,TWN,187980.0,43,-7.0,-30.0,South_Pacific,Other_Region
iattc,2019,8,TWN,187980.0,43,-7.0,-30.0,South_Pacific,Other_Region
iotc,2018,5,TWN,11200.0,1,-7.0,17.0,South_Indian,Other_Region
iotc,2018,6,JPN,326013.0,112,-7.0,19.0,South_Indian,Other_Region
,2019,9,VUT,0.0,18,-7.0,-24.0,Other_Region,Other_Region
,2018,6,JPN,0.0,5,-7.0,34.0,South_Pacific,Other_Region
,2019,3,TWN,0.0,1,-7.0,7.0,South_Indian,Other_Region
iotc,2019,8,GBR,1200.0,1,-7.0,10.0,South_Indian,Other_Region
,2018,7,TWN,0.0,12,-7.0,-32.0,South_Pacific,Other_Region
iotc,2018,4,PRT,5600.0,4,-7.0,6.0,South_Indian,14
,2017,10,SYC,0.0,3,-7.0,7.0,South_Indian,Other_Region
,2018,4,,0.0,2,-7.0,-10.0,South_Atlantic,Other_Region
iotc,2018,2,PRT,1200.0,2,-7.0,10.0,South_Indian,Other_Region
,2018,6,ESP,0.0,2,-7.0,-35.0,South_Pacific,5
,2019,12,ESP,0.0,1,-7.0,-1.0,South_Atlantic,15
,2018,10,AUS,0.0,19,-7.0,30.0,South_Pacific,4
iattc,2019,3,CHN,72605.0,12,-7.0,-28.0,South_Pacific,Other_Region
iotc,2017,8,SYC,506736.17,122,-7.0,6.0,South_Indian,14
iccat,2017,6,JPN,144380.0,46,-7.0,-1.0,South_Atlantic,15
,2019,1,PRT,0.0,1,-7.0,-1.0,South_Atlantic,15
,2018,9,JPN,0.0,2,-7.0,4.0,South_Atlantic,Other_Region
,2018,5,ZAF,0.0,38,-7.0,2.0,South_Atlantic,15
,2018,7,AUS,0.0,10,-7.0,31.0,South_Pacific,4
,2019,6,VUT,0.0,6,-7.0,32.0,South_Pacific,4
iattc,2017,3,JPN,62450.0,24,-7.0,-18.0,Other_Region,Other_Region
,2017,6,VUT,0.0,1,-7.0,-27.0,South_Pacific,Other_Region
iccat,2017,1,ZAF,3000.0,13,-7.0,3.0,South_Atlantic,15
iotc,2019,11,PRT,3000.0,3,-7.0,8.0,South_Indian,14
iotc,2019,2,CHN,12440.0,4,-7.0,17.0,South_Indian,Other_Region
,2019,11,ECU,0.0,1,-7.0,-20.0,Other_Region,Other_Region
,2018,8,,0.0,1,-7.0,-26.0,South_Pacific,Other_Region
iotc,2017,5,TWN,252215.0,131,-7.0,6.0,South_Indian,14
iotc,2017,5,TWN,259750.0,131,-7.0,6.0,South_Indian,14
,2017,12,ESP,0.0,7,-7.0,-1.0,South_Atlantic,15
,2017,5,ESP,0.0,15,-7.0,33.0,South_Pacific,4
iccat,2018,8,BRA,3000.0,16,-7.0,-10.0,South_Atlantic,Other_Region
,2018,2,KOR,0.0,1,-7.0,9.0,South_Indian,14
wcpfc,2017,6,,0.0,0,-7.0,34.0,South_Pacific,Other_Region
wcpfc,2017,12,,0.0,0,-7.0,31.0,South_Pacific,4
wcpfc,2018,4,,0.0,0,-7.0,-33.0,South_Pacific,Other_Region
wcpfc,2019,6,,0.0,0,-7.0,-27.0,South_Pacific,Other_Region
wcpfc,2019,7,,0.0,0,-7.0,-35.0,South_Pacific,5
iotc,2017,4,JPN,6600.0,0,-7.0,18.0,South_Indian,Other_Region
iattc,2019,7,TWN,31200.0,7,-7.0,-30.0,South_Pacific,Other_Region
iotc,2019,6,CHN,156341.0,16,-7.0,8.0,South_Indian,14
iotc,2017,11,TWN,3300.0,1,-7.0,9.0,South_Indian,14
iotc,2017,7,JPN,14400.0,5,-7.0,21.0,South_Indian,Other_Region
,2017,6,ESP,0.0,1,-7.0,-35.0,South_Pacific,5
,2018,5,ESP,0.0,27,-7.0,-10.0,South_Atlantic,Other_Region
iotc,2017,10,MYS,27000.0,9,-7.0,10.0,South_Indian,Other_Region
,2018,10,PRT,0.0,19,-7.0,-10.0,South_Atlantic,Other_Region
,2019,5,AUS,0.0,11,-7.0,30.0,South_Pacific,4
iccat,2019,8,TWN,62460.0,18,-7.0,-1.0,South_Atlantic,15
,2017,6,ALB,0.0,2,-7.0,-35.0,South_Pacific,5
iotc,2019,4,ESP,184850.0,49,-7.0,7.0,South_Indian,Other_Region
iotc,2017,6,TWN,703952.0,163,-7.0,12.0,South_Indian,14
iotc,2017,6,TWN,77350.0,163,-7.0,12.0,South_Indian,14
iattc,2018,9,CHN,35060.0,2,-7.0,-27.0,South_Pacific,Other_Region
,2018,8,ESP,0.0,21,-7.0,-9.0,South_Atlantic,Other_Region
,2017,8,VUT,0.0,25,-7.0,-31.0,South_Pacific,Other_Region
,2019,8,,0.0,1,-7.0,18.0,South_Indian,Other_Region
,2017,10,ESP,0.0,24,-7.0,-9.0,South_Atlantic,Other_Region
,2018,7,,0.0,6,-7.0,-31.0,South_Pacific,Other_Region
,2019,11,ESP,0.0,4,-7.0,-2.0,South_Atlantic,Other_Region
,2018,3,TWN,0.0,1,-7.0,14.0,South_Indian,14
,2017,3,ESP,0.0,26,-7.0,0.0,South_Atlantic,15
,2019,10,ESP,0.0,41,-7.0,-10.0,South_Atlantic,Other_Region
iotc,2017,11,ESP,117620.0,9,-7.0,7.0,South_Indian,Other_Region
iccat,2018,3,TWN,3200.0,2,-7.0,-10.0,South_Atlantic,Other_Region
iccat,2018,10,TWN,69100.0,19,-7.0,-10.0,South_Atlantic,Other_Region
wcpfc,2019,1,,0.0,0,-7.0,31.0,South_Pacific,4
wcpfc,2019,4,,0.0,0,-7.0,-33.0,South_Pacific,Other_Region
wcpfc,2019,5,,0.0,0,-7.0,-34.0,South_Pacific,Other_Region
iattc,2018,9,CHN,52588.0,0,-7.0,-20.0,Other_Region,Other_Region
iotc,2017,4,ESP,84700.0,0,-7.0,18.0,South_Indian,Other_Region
iccat,2019,9,TWN,22400.0,7,-7.0,-9.0,South_Atlantic,Other_Region
,2019,9,ESP,0.0,7,-7.0,-8.0,South_Atlantic,Other_Region
,2019,6,JPN,0.0,9,-7.0,35.0,South_Pacific,5
iattc,2017,9,TWN,35220.0,6,-7.0,-27.0,South_Pacific,Other_Region
,2017,9,AUS,0.0,1,-7.0,30.0,South_Pacific,4
iotc,2019,5,JPN,106272.0,31,-7.0,8.0,South_Indian,14
,2018,5,CHN,0.0,12,-7.0,20.0,South_Indian,Other_Region
iotc,2019,4,CHN,63467.0,1,-7.0,17.0,South_Indian,Other_Region
,2017,10,CHN,0.0,29,-7.0,-28.0,South_Pacific,Other_Region
iccat,2017,6,JPN,27125.0,9,-7.0,2.0,South_Atlantic,15
wcpfc,2017,6,VUT,174192.0,61,-7.0,-32.0,South_Pacific,Other_Region
iotc,2019,7,CHN,392517.0,42,-7.0,7.0,South_Indian,Other_Region
iotc,2017,8,ESP,90000.0,4,-7.0,8.0,South_Indian,14
iotc,2019,3,PRT,22000.0,20,-7.0,7.0,South_Indian,Other_Region
iotc,2017,8,TWN,169654.0,27,-7.0,11.0,South_Indian,14
iotc,2019,12,PRT,10000.0,7,-7.0,8.0,South_Indian,14
,2019,5,TWN,0.0,1,-7.0,33.0,South_Pacific,4
,2017,4,ESP,0.0,17,-7.0,33.0,South_Pacific,4
,2017,8,ESP,0.0,13,-7.0,-8.0,South_Atlantic,Other_Region
,2018,11,CHN,0.0,1,-7.0,-27.0,South_Pacific,Other_Region
,2018,7,PRT,0.0,14,-7.0,-10.0,South_Atlantic,Other_Region
wcpfc,2018,8,CHN,414903.0,77,-7.0,-27.0,South_Pacific,Other_Region
iattc,2018,8,CHN,414903.0,77,-7.0,-27.0,South_Pacific,Other_Region
iattc,2017,6,TWN,18000.0,15,-7.0,-30.0,South_Pacific,Other_Region
iotc,2019,12,PRT,2000.0,3,-7.0,6.0,South_Indian,14
iotc,2017,7,CHN,91800.0,25,-7.0,15.0,South_Indian,14
iattc,2018,6,CHN,9781.0,4,-7.0,-22.0,Other_Region,Other_Region
iotc,2019,8,JPN,20220.0,17,-7.0,7.0,South_Indian,Other_Region
iotc,2018,7,TWN,72060.0,39,-7.0,17.0,South_Indian,Other_Region
iotc,2018,8,TWN,1403473.0,353,-7.0,8.0,South_Indian,14
iotc,2018,8,TWN,217565.0,353,-7.0,8.0,South_Indian,14
iattc,2019,7,CHN,8346.0,2,-7.0,-29.0,South_Pacific,Other_Region
,2017,4,CHN,0.0,17,-7.0,15.0,South_Indian,14
,2017,7,JPN,0.0,2,-7.0,20.0,South_Indian,Other_Region
wcpfc,2017,10,,0.0,0,-7.0,30.0,South_Pacific,4
wcpfc,2018,6,,0.0,0,-7.0,33.0,South_Pacific,4
wcpfc,2018,7,,0.0,0,-7.0,-34.0,South_Pacific,Other_Region
iotc,2018,11,GBR,2200.0,0,-7.0,13.0,South_Indian,Other_Region
iotc,2018,12,GBR,1200.0,0,-7.0,13.0,South_Indian,Other_Region
iccat,2017,1,ZAF,2850.0,0,-7.0,2.8,South_Atlantic,15
wcpfc,2017,5,CHN,189916.0,13,-7.0,33.0,South_Pacific,4
iccat,2019,6,CHN,5870.0,4,-7.0,2.0,South_Atlantic,15
,2019,12,BRA,0.0,3,-7.0,-10.0,South_Atlantic,Other_Region
,2018,4,ZAF,0.0,7,-7.0,6.0,South_Indian,14
iotc,2017,8,TWN,275850.0,233,-7.0,13.0,South_Indian,Other_Region
iotc,2017,8,TWN,501880.0,233,-7.0,13.0,South_Indian,Other_Region
,2018,7,AUS,0.0,12,-7.0,30.0,South_Pacific,4
,2018,11,ECU,0.0,1,-7.0,-22.0,Other_Region,Other_Region
iotc,2017,9,TWN,73640.0,83,-7.0,6.0,South_Indian,14
iotc,2017,9,TWN,269990.0,83,-7.0,6.0,South_Indian,14
iotc,2018,4,TWN,25410.0,7,-7.0,9.0,South_Indian,14
iotc,2019,7,TWN,956567.0,263,-7.0,10.0,South_Indian,Other_Region
iotc,2019,7,TWN,2800.0,263,-7.0,10.0,South_Indian,Other_Region
,2017,7,CHN,0.0,25,-7.0,11.0,South_Indian,14
iattc,2018,9,VUT,28000.0,6,-7.0,-26.0,South_Pacific,Other_Region
,2019,12,ESP,0.0,28,-7.0,-5.0,South_Atlantic,Other_Region
,2018,7,PRT,0.0,1,-7.0,-11.0,South_Atlantic,Other_Region
iattc,2018,9,TWN,25200.0,6,-7.0,-29.0,South_Pacific,Other_Region
,2017,7,AUS,0.0,10,-7.0,30.0,South_Pacific,4
wcpfc,2018,8,VUT,254244.99999999997,72,-7.0,-30.0,South_Pacific,Other_Region
iattc,2018,8,VUT,199320.0,72,-7.0,-30.0,South_Pacific,Other_Region
,2017,6,JPN,0.0,16,-7.0,5.0,Other_Region,14
iotc,2018,6,MYS,13500.0,6,-7.0,9.0,South_Indian,14
iattc,2017,4,CHN,105000.0,64,-7.0,-28.0,South_Pacific,Other_Region
,2019,2,ESP,0.0,19,-7.0,9.0,South_Indian,14
iccat,2018,6,ZAF,1200.0,54,-7.0,3.0,South_Atlantic,15
iccat,2018,6,ZAF,2800.0,54,-7.0,3.0,South_Atlantic,15
iccat,2018,10,BRA,14100.0,2,-7.0,-8.0,South_Atlantic,Other_Region
,2017,9,ESP,0.0,3,-7.0,-19.0,Other_Region,Other_Region
,2018,6,,0.0,1,-7.0,-28.0,South_Pacific,Other_Region
iotc,2017,6,TWN,313946.0,61,-7.0,19.0,South_Indian,Other_Region
,2018,6,VUT,0.0,26,-7.0,33.0,South_Pacific,4
,2018,9,ESP,0.0,29,-7.0,-8.0,South_Atlantic,Other_Region
iotc,2017,6,ESP,398340.0,8,-7.0,8.0,South_Indian,14
iattc,2019,5,CHN,7000.0,1,-7.0,-30.0,South_Pacific,Other_Region
wcpfc,2017,3,,0.0,0,-7.0,-36.0,South_Pacific,5
wcpfc,2017,6,,0.0,0,-7.0,-31.0,South_Pacific,Other_Region
wcpfc,2017,6,,0.0,0,-7.0,32.0,South_Pacific,4
wcpfc,2018,2,,0.0,0,-7.0,31.0,South_Pacific,4
wcpfc,2019,5,,0.0,0,-7.0,32.0,South_Pacific,4
wcpfc,2019,7,,0.0,0,-7.0,-33.0,South_Pacific,Other_Region
wcpfc,2019,9,,0.0,0,-7.0,-33.0,South_Pacific,Other_Region
iotc,2017,12,AUS,7320.0,0,-7.0,22.0,South_Indian,Other_Region
iotc,2019,3,CHN,13961.0,0,-7.0,16.0,South_Indian,Other_Region
iattc,2017,7,ESP,14930.0,0,-7.0,-19.0,Other_Region,Other_Region
iccat,2017,4,TWN,3800.0,0,-7.0,-1.0,South_Atlantic,15
iccat,2018,11,ZAF,10800.0,0,-7.0,2.8,South_Atlantic,15
iccat,2017,4,TWN,7500.0,8,-7.0,0.0,South_Atlantic,15
wcpfc,2018,4,AUS,216444.0,42,-7.0,31.0,South_Pacific,4
iotc,2019,3,ESP,33000.0,29,-7.0,8.0,South_Indian,14
iccat,2017,7,JPN,20400.0,6,-7.0,-1.0,South_Atlantic,15
iotc,2018,8,KOR,154468.0,50,-7.0,7.0,South_Indian,Other_Region
,2017,10,CHN,0.0,1,-7.0,-23.0,Other_Region,Other_Region
iccat,2017,8,BRA,16600.0,4,-7.0,-11.0,South_Atlantic,Other_Region
iotc,2017,9,TWN,28590.0,7,-7.0,15.0,South_Indian,14
,2019,7,,0.0,18,-7.0,8.0,South_Indian,14
,2018,8,AUS,0.0,18,-7.0,30.0,South_Pacific,4
iotc,2018,9,JPN,10140.0,3,-7.0,7.0,South_Indian,Other_Region
iattc,2019,9,TWN,23040.0,5,-7.0,-30.0,South_Pacific,Other_Region
,2018,2,PRT,0.0,7,-7.0,-6.0,South_Atlantic,Other_Region
iotc,2019,2,ESP,9800.0,1,-7.0,12.0,South_Indian,14
iotc,2018,7,PRT,15400.0,10,-7.0,8.0,South_Indian,14
iotc,2018,5,ESP,118000.0,34,-7.0,7.0,South_Indian,Other_Region
,2019,6,VUT,0.0,2,-7.0,35.0,South_Pacific,5
iotc,2017,3,PRT,1500.0,2,-7.0,12.0,South_Indian,14
iotc,2017,6,SYC,19300.0,15,-7.0,6.0,South_Indian,14
,2017,4,CHN,0.0,22,-7.0,-31.0,South_Pacific,Other_Region
,2019,6,ESP,0.0,8,-7.0,-8.0,South_Atlantic,Other_Region
iotc,2019,4,PRT,31800.0,24,-7.0,7.0,South_Indian,Other_Region
,2018,12,NZL,0.0,6,-7.0,34.0,South_Pacific,Other_Region
,2017,6,CHN,0.0,15,-7.0,12.0,South_Indian,14
,2017,3,CHN,0.0,34,-7.0,20.0,South_Indian,Other_Region
iotc,2019,6,CHN,238243.0,55,-7.0,14.0,South_Indian,14
wcpfc,2017,5,,0.0,0,-7.0,-32.0,South_Pacific,Other_Region
wcpfc,2017,5,,0.0,0,-7.0,-34.0,South_Pacific,Other_Region
wcpfc,2017,10,,0.0,0,-7.0,-29.0,South_Pacific,Other_Region
wcpfc,2017,11,,0.0,0,-7.0,31.0,South_Pacific,4
wcpfc,2017,12,,0.0,0,-7.0,35.0,South_Pacific,5
wcpfc,2019,3,,0.0,0,-7.0,-28.0,South_Pacific,Other_Region
